2019.01.21,01:15,1283.04,1283.21,1282.83,1282.94,264
2019.01.21,01:30,1282.92,1283.01,1282.67,1282.87,139
2019.01.21,01:45,1282.87,1282.91,1282.43,1282.53,187
2019.01.21,02:00,1282.53,1283.21,1282.47,1283.05,415
2019.01.21,02:15,1283.01,1283.25,1282.75,1282.85,226
2019.01.21,02:30,1282.85,1283.29,1282.55,1283.25,166
2019.01.21,02:45,1283.25,1283.47,1282.96,1283.38,270
2019.01.21,03:00,1283.41,1283.47,1282.69,1282.88,442
2019.01.21,03:15,1282.88,1283.00,1282.46,1282.47,346
2019.01.21,03:30,1282.47,1283.47,1282.28,1283.27,252
2019.01.21,03:45,1283.27,1283.37,1282.87,1282.87,220
2019.01.21,04:00,1282.87,1283.21,1282.77,1282.79,251
2019.01.21,04:15,1282.77,1283.04,1282.66,1282.98,216
2019.01.21,04:30,1282.98,1283.09,1282.41,1283.09,295
2019.01.21,04:45,1283.09,1283.09,1282.58,1282.63,260
2019.01.21,05:00,1282.71,1282.82,1282.38,1282.50,272
2019.01.21,05:15,1282.50,1282.54,1281.69,1281.71,266
2019.01.21,05:30,1281.70,1282.10,1281.52,1281.73,235
2019.01.21,05:45,1281.76,1281.82,1281.60,1281.73,181
2019.01.21,06:00,1281.73,1282.07,1281.63,1281.94,197
2019.01.21,06:15,1281.95,1281.97,1281.63,1281.84,213
2019.01.21,06:30,1281.84,1281.84,1281.29,1281.46,170
2019.01.21,06:45,1281.46,1281.54,1281.21,1281.33,207
2019.01.21,07:00,1281.33,1281.42,1281.01,1281.32,266
2019.01.21,07:15,1281.34,1281.52,1281.25,1281.36,199
2019.01.21,07:30,1281.38,1281.49,1281.03,1281.19,289
2019.01.21,07:45,1281.19,1281.63,1281.06,1281.46,307
2019.01.21,08:00,1281.46,1282.04,1281.36,1281.97,253
2019.01.21,08:15,1281.97,1282.89,1281.97,1282.25,345
2019.01.21,08:30,1282.25,1282.95,1282.20,1282.85,289
2019.01.21,08:45,1282.84,1283.05,1282.79,1282.89,228
2019.01.21,09:00,1282.88,1283.40,1282.46,1282.75,390
2019.01.21,09:15,1282.75,1283.08,1282.26,1283.07,429
2019.01.21,09:30,1283.06,1283.09,1282.68,1282.91,356
2019.01.21,09:45,1282.91,1282.99,1282.19,1282.46,311
2019.01.21,10:00,1282.42,1282.65,1282.07,1282.26,351
2019.01.21,10:15,1282.25,1282.40,1281.77,1281.80,312
2019.01.21,10:30,1281.80,1281.86,1280.13,1280.14,483
2019.01.21,10:45,1280.14,1280.24,1278.01,1279.02,776
2019.01.21,11:00,1279.00,1279.15,1278.22,1278.46,449
2019.01.21,11:15,1278.41,1278.60,1277.71,1278.11,348
2019.01.21,11:30,1278.11,1278.90,1277.60,1278.78,387
2019.01.21,11:45,1278.79,1278.89,1278.36,1278.40,221
2019.01.21,12:00,1278.40,1278.73,1277.50,1278.19,338
2019.01.21,12:15,1278.19,1278.71,1277.82,1278.58,262
2019.01.21,12:30,1278.58,1279.14,1277.88,1278.81,353
2019.01.21,12:45,1278.81,1278.95,1278.73,1278.89,193
2019.01.21,13:00,1278.90,1279.34,1278.73,1278.82,210
2019.01.21,13:15,1278.82,1279.00,1278.30,1278.40,212
2019.01.21,13:30,1278.40,1278.93,1278.40,1278.59,299
2019.01.21,13:45,1278.59,1278.68,1278.24,1278.27,228
2019.01.21,14:00,1278.32,1278.82,1277.37,1277.44,288
2019.01.21,14:15,1277.40,1278.05,1277.39,1277.77,276
2019.01.21,14:30,1277.80,1278.07,1276.76,1277.16,347
2019.01.21,14:45,1277.16,1277.67,1276.91,1277.66,343
2019.01.21,15:00,1277.66,1277.87,1277.27,1277.86,384
2019.01.21,15:15,1277.86,1277.87,1276.76,1277.28,389
2019.01.21,15:30,1277.28,1277.85,1276.97,1277.75,328
2019.01.21,15:45,1277.75,1279.07,1277.65,1278.99,366
2019.01.21,16:00,1278.99,1279.13,1278.46,1278.56,283
2019.01.21,16:15,1278.56,1279.56,1278.20,1279.47,449
2019.01.21,16:30,1279.51,1280.97,1279.47,1280.72,497
2019.01.21,16:45,1280.72,1280.72,1279.73,1279.82,344
2019.01.21,17:00,1279.83,1280.26,1279.52,1280.25,396
2019.01.21,17:15,1280.21,1280.26,1279.41,1279.70,313
2019.01.21,17:30,1279.70,1280.14,1279.58,1280.02,325
2019.01.21,17:45,1280.01,1280.42,1279.79,1280.32,296
2019.01.21,18:00,1280.32,1280.74,1280.31,1280.71,227
2019.01.21,18:15,1280.71,1280.71,1279.82,1280.15,242
2019.01.21,18:30,1280.15,1280.62,1279.83,1280.62,307
2019.01.21,18:45,1280.61,1280.65,1280.17,1280.34,257
2019.01.21,19:00,1280.33,1280.46,1280.13,1280.25,214
2019.01.21,19:15,1280.23,1280.27,1279.83,1279.84,216
2019.01.21,19:30,1279.87,1280.28,1279.87,1280.13,205
2019.01.21,19:45,1280.17,1280.38,1279.69,1279.79,205
2019.01.22,01:00,1280.00,1280.22,1279.68,1279.91,197
2019.01.22,01:15,1279.91,1280.47,1279.86,1280.32,166
2019.01.22,01:30,1280.33,1280.37,1280.20,1280.21,170
2019.01.22,01:45,1280.25,1280.25,1279.61,1279.61,217
2019.01.22,02:00,1279.65,1280.05,1279.51,1279.97,284
2019.01.22,02:15,1279.93,1280.23,1279.77,1279.97,217
2019.01.22,02:30,1279.98,1280.21,1279.53,1279.66,186
2019.01.22,02:45,1279.67,1279.78,1279.25,1279.34,220
2019.01.22,03:00,1279.35,1279.44,1278.74,1279.04,299
2019.01.22,03:15,1279.04,1279.67,1279.04,1279.66,290
2019.01.22,03:30,1279.67,1279.84,1279.22,1279.33,203
2019.01.22,03:45,1279.33,1279.37,1278.83,1278.83,229
2019.01.22,04:00,1278.83,1278.87,1278.32,1278.74,367
2019.01.22,04:15,1278.74,1278.82,1278.33,1278.65,230
2019.01.22,04:30,1278.66,1278.85,1278.14,1278.15,307
2019.01.22,04:45,1278.15,1278.55,1277.82,1277.94,335
2019.01.22,05:00,1278.03,1278.06,1277.73,1278.05,234
2019.01.22,05:15,1278.04,1278.15,1277.83,1277.92,222
2019.01.22,05:30,1277.92,1278.25,1277.84,1277.95,408
2019.01.22,05:45,1277.95,1278.85,1277.91,1278.81,288
2019.01.22,06:00,1278.81,1278.85,1278.46,1278.50,390
2019.01.22,06:15,1278.50,1278.80,1278.41,1278.60,276
2019.01.22,06:30,1278.60,1278.60,1277.91,1278.03,246
2019.01.22,06:45,1278.05,1278.14,1277.39,1277.55,294
2019.01.22,07:00,1277.55,1277.85,1277.51,1277.76,254
2019.01.22,07:15,1277.76,1278.12,1277.63,1277.67,294
2019.01.22,07:30,1277.67,1279.14,1277.35,1279.03,384
2019.01.22,07:45,1279.03,1279.77,1278.97,1279.13,286
2019.01.22,08:00,1279.13,1279.47,1278.92,1279.02,297
2019.01.22,08:15,1279.06,1279.17,1278.67,1278.67,399
2019.01.22,08:30,1278.72,1279.46,1278.67,1279.22,298
2019.01.22,08:45,1279.18,1279.41,1278.21,1278.61,358
2019.01.22,09:00,1278.61,1279.70,1278.51,1279.61,308
2019.01.22,09:15,1279.61,1281.51,1279.59,1281.00,582
2019.01.22,09:30,1281.00,1281.00,1280.00,1280.30,572
2019.01.22,09:45,1280.30,1281.22,1280.00,1281.22,484
2019.01.22,10:00,1281.22,1283.79,1281.02,1283.35,981
2019.01.22,10:15,1283.35,1283.56,1283.09,1283.20,334
2019.01.22,10:30,1283.20,1284.53,1283.18,1284.08,546
2019.01.22,10:45,1284.08,1284.48,1283.88,1284.48,362
2019.01.22,11:00,1284.48,1284.54,1283.98,1284.48,356
2019.01.22,11:15,1284.49,1284.79,1283.87,1284.16,357
2019.01.22,11:30,1284.16,1284.80,1283.89,1284.19,487
2019.01.22,11:45,1284.24,1284.33,1283.98,1284.12,296
2019.01.22,12:00,1284.13,1284.49,1284.03,1284.43,481
2019.01.22,12:15,1284.40,1284.69,1284.25,1284.43,388
2019.01.22,12:30,1284.41,1284.69,1283.99,1284.09,323
2019.01.22,12:45,1284.19,1284.23,1283.72,1283.84,235
2019.01.22,13:00,1283.84,1283.94,1283.34,1283.54,284
2019.01.22,13:15,1283.54,1283.74,1282.99,1283.34,343
2019.01.22,13:30,1283.34,1283.61,1283.31,1283.42,283
2019.01.22,13:45,1283.42,1283.51,1282.50,1282.60,259
2019.01.22,14:00,1282.64,1282.74,1282.13,1282.70,488
2019.01.22,14:15,1282.70,1282.83,1282.49,1282.71,341
2019.01.22,14:30,1282.72,1283.50,1282.71,1283.42,343
2019.01.22,14:45,1283.42,1283.59,1282.91,1283.12,352
2019.01.22,15:00,1283.14,1283.27,1282.22,1282.83,403
2019.01.22,15:15,1282.83,1283.27,1281.54,1282.16,490
2019.01.22,15:30,1282.24,1283.32,1282.24,1282.50,467
2019.01.22,15:45,1282.50,1282.84,1282.40,1282.79,357
2019.01.22,16:00,1282.83,1284.23,1282.60,1284.00,537
2019.01.22,16:15,1284.00,1284.28,1282.18,1282.21,501
2019.01.22,16:30,1282.21,1283.09,1281.89,1282.31,730
2019.01.22,16:45,1282.31,1282.82,1281.41,1281.55,617
2019.01.22,17:00,1281.59,1282.30,1281.38,1282.00,643
2019.01.22,17:15,1281.99,1282.01,1279.36,1279.89,572
2019.01.22,17:30,1279.89,1280.45,1279.21,1280.23,864
2019.01.22,17:45,1280.23,1280.66,1280.12,1280.22,404
2019.01.22,18:00,1280.22,1281.31,1280.22,1280.91,526
2019.01.22,18:15,1280.84,1281.41,1280.81,1281.13,404
2019.01.22,18:30,1281.19,1282.23,1280.62,1282.23,433
2019.01.22,18:45,1282.28,1283.19,1282.15,1283.08,455
2019.01.22,19:00,1283.08,1283.57,1282.75,1283.26,446
2019.01.22,19:15,1283.31,1283.46,1282.86,1282.96,351
2019.01.22,19:30,1282.96,1283.78,1282.85,1283.14,372
2019.01.22,19:45,1283.17,1283.64,1283.14,1283.55,259
2019.01.22,20:00,1283.55,1285.07,1283.55,1284.83,754
2019.01.22,20:15,1284.83,1284.96,1283.34,1283.99,491
2019.01.22,20:30,1283.99,1284.64,1283.56,1284.51,425
2019.01.22,20:45,1284.51,1285.07,1284.07,1284.44,384
2019.01.22,21:00,1284.44,1284.71,1284.03,1284.52,285
2019.01.22,21:15,1284.52,1284.91,1284.11,1284.61,244
2019.01.22,21:30,1284.61,1285.38,1284.31,1285.27,352
2019.01.22,21:45,1285.28,1285.37,1284.27,1285.18,371
2019.01.22,22:00,1285.18,1285.29,1284.61,1284.71,270
2019.01.22,22:15,1284.71,1284.71,1283.69,1283.70,320
2019.01.22,22:30,1283.71,1284.46,1283.58,1283.78,483
2019.01.22,22:45,1283.81,1284.55,1283.57,1284.41,474
2019.01.22,23:00,1284.48,1285.41,1284.38,1285.10,237
2019.01.22,23:15,1285.10,1285.10,1284.59,1284.90,184
2019.01.22,23:30,1284.88,1285.09,1284.79,1284.93,211
2019.01.22,23:45,1284.96,1285.05,1284.82,1284.97,104
2019.01.23,01:00,1284.53,1285.06,1284.48,1284.76,137
2019.01.23,01:15,1284.76,1284.86,1284.69,1284.76,96
2019.01.23,01:30,1284.76,1284.85,1284.34,1284.58,190
2019.01.23,01:45,1284.55,1284.71,1284.44,1284.54,188
2019.01.23,02:00,1284.54,1284.55,1283.93,1283.98,255
2019.01.23,02:15,1283.98,1284.29,1283.98,1284.07,240
2019.01.23,02:30,1284.04,1284.28,1283.75,1284.10,158
2019.01.23,02:45,1284.13,1284.52,1283.78,1284.42,190
2019.01.23,03:00,1284.42,1284.44,1283.05,1283.11,269
2019.01.23,03:15,1283.11,1284.37,1283.01,1284.37,439
2019.01.23,03:30,1284.37,1285.61,1284.33,1285.20,341
2019.01.23,03:45,1285.20,1285.50,1284.69,1285.00,319
2019.01.23,04:00,1285.00,1285.28,1284.69,1284.80,304
2019.01.23,04:15,1284.79,1284.89,1284.58,1284.79,211
2019.01.23,04:30,1284.79,1284.79,1284.28,1284.50,130
2019.01.23,04:45,1284.47,1284.70,1284.38,1284.48,154
2019.01.23,05:00,1284.48,1284.79,1284.01,1284.31,260
2019.01.23,05:15,1284.31,1284.73,1284.01,1284.71,294
2019.01.23,05:30,1284.71,1284.74,1284.05,1284.22,387
2019.01.23,05:45,1284.21,1284.31,1283.81,1283.91,327
2019.01.23,06:00,1283.81,1284.09,1283.61,1284.02,388
2019.01.23,06:15,1284.03,1284.11,1283.71,1283.83,204
2019.01.23,06:30,1283.83,1283.85,1283.61,1283.76,212
2019.01.23,06:45,1283.76,1283.82,1283.32,1283.37,253
2019.01.23,07:00,1283.37,1283.62,1283.26,1283.40,216
2019.01.23,07:15,1283.39,1283.66,1283.30,1283.51,230
2019.01.23,07:30,1283.51,1284.32,1283.41,1284.31,262
2019.01.23,07:45,1284.28,1284.39,1283.80,1284.00,330
2019.01.23,08:00,1284.02,1284.06,1283.40,1283.80,278
2019.01.23,08:15,1283.80,1284.58,1283.76,1284.28,232
2019.01.23,08:30,1284.28,1284.34,1283.70,1283.70,134
2019.01.23,08:45,1283.70,1284.23,1283.59,1284.13,140
2019.01.23,09:00,1284.09,1284.09,1283.59,1283.80,320
2019.01.23,09:15,1283.80,1284.58,1283.73,1284.49,369
2019.01.23,09:30,1284.49,1285.14,1284.49,1285.00,378
2019.01.23,09:45,1285.00,1285.00,1284.33,1284.46,456
2019.01.23,10:00,1284.45,1285.37,1284.03,1285.06,506
2019.01.23,10:15,1285.07,1286.04,1284.96,1285.84,412
2019.01.23,10:30,1285.84,1286.13,1285.48,1285.78,325
2019.01.23,10:45,1285.78,1286.37,1285.78,1286.27,244
2019.01.23,11:00,1286.27,1286.47,1285.28,1285.28,231
2019.01.23,11:15,1285.28,1285.66,1285.03,1285.51,196
2019.01.23,11:30,1285.51,1285.51,1284.80,1285.03,248
2019.01.23,11:45,1285.03,1285.13,1284.74,1285.03,214
2019.01.23,12:00,1285.06,1285.24,1284.82,1284.95,226
2019.01.23,12:15,1284.95,1285.18,1284.88,1284.98,122
2019.01.23,12:30,1284.98,1285.16,1284.55,1284.80,238
2019.01.23,12:45,1284.80,1285.11,1284.67,1284.89,225
2019.01.23,13:00,1284.92,1285.64,1284.89,1285.61,268
2019.01.23,13:15,1285.60,1285.66,1285.29,1285.40,272
2019.01.23,13:30,1285.40,1285.42,1285.09,1285.23,200
2019.01.23,13:45,1285.23,1285.73,1285.20,1285.40,202
2019.01.23,14:00,1285.40,1285.50,1284.79,1285.01,255
2019.01.23,14:15,1285.02,1285.19,1284.71,1285.11,258
2019.01.23,14:30,1285.04,1285.17,1284.81,1285.02,167
2019.01.23,14:45,1284.92,1285.51,1284.92,1284.96,275
2019.01.23,15:00,1284.96,1285.30,1284.92,1285.01,255
2019.01.23,15:15,1284.96,1284.96,1280.55,1282.11,1354
2019.01.23,15:30,1282.11,1282.25,1280.81,1281.31,845
2019.01.23,15:45,1281.31,1281.74,1280.51,1280.74,579
2019.01.23,16:00,1280.74,1281.55,1278.99,1279.12,736
2019.01.23,16:15,1279.12,1280.29,1278.59,1279.89,726
2019.01.23,16:30,1279.89,1280.05,1278.60,1279.91,422
2019.01.23,16:45,1279.99,1280.03,1279.10,1279.80,369
2019.01.23,17:00,1279.75,1280.21,1279.40,1279.61,637
2019.01.23,17:15,1279.61,1280.81,1279.50,1280.40,597
2019.01.23,17:30,1280.40,1282.80,1280.40,1282.60,788
2019.01.23,17:45,1282.60,1283.30,1281.69,1282.07,508
2019.01.23,18:00,1282.09,1282.58,1281.87,1282.54,462
2019.01.23,18:15,1282.54,1284.87,1282.54,1284.57,714
2019.01.23,18:30,1284.57,1285.35,1284.11,1285.21,512
2019.01.23,18:45,1285.25,1285.55,1284.54,1285.03,610
2019.01.23,19:00,1285.02,1285.81,1285.02,1285.11,583
2019.01.23,19:15,1285.13,1285.64,1284.91,1285.40,383
2019.01.23,19:30,1285.40,1285.43,1284.69,1284.99,318
2019.01.23,19:45,1284.99,1285.01,1284.39,1284.67,230
2019.01.23,20:00,1284.67,1284.81,1283.87,1284.34,277
2019.01.23,20:15,1284.34,1284.78,1283.65,1284.57,313
2019.01.23,20:30,1284.57,1284.57,1283.86,1283.96,350
2019.01.23,20:45,1283.83,1283.99,1283.46,1283.56,244
2019.01.23,21:00,1283.56,1283.97,1283.23,1283.74,298
2019.01.23,21:15,1283.74,1284.07,1283.19,1283.34,286
2019.01.23,21:30,1283.34,1284.01,1283.34,1283.75,304
2019.01.23,21:45,1283.84,1283.95,1283.25,1283.45,357
2019.01.23,22:00,1283.45,1283.45,1282.91,1283.34,287
2019.01.23,22:15,1283.34,1283.35,1282.86,1283.14,295
2019.01.23,22:30,1283.14,1283.22,1283.04,1283.16,237
2019.01.23,22:45,1283.17,1283.35,1282.95,1283.04,258
2019.01.23,23:00,1282.95,1283.14,1282.91,1283.07,180
2019.01.23,23:15,1283.07,1283.11,1282.71,1282.78,173
2019.01.23,23:30,1282.78,1282.83,1282.28,1282.28,174
2019.01.23,23:45,1282.32,1282.43,1282.18,1282.42,86
2019.01.24,01:00,1282.73,1282.96,1282.27,1282.91,162
2019.01.24,01:15,1282.92,1283.01,1282.48,1282.64,112
2019.01.24,01:30,1282.63,1283.10,1282.52,1283.08,156
2019.01.24,01:45,1283.09,1283.77,1282.83,1283.70,201
2019.01.24,02:00,1283.70,1283.97,1283.16,1283.24,379
2019.01.24,02:15,1283.24,1283.24,1282.97,1282.97,215
2019.01.24,02:30,1282.97,1283.37,1282.97,1283.18,270
2019.01.24,02:45,1283.18,1284.47,1283.18,1284.37,160
2019.01.24,03:00,1284.38,1284.61,1283.37,1284.31,282
2019.01.24,03:15,1284.28,1284.68,1283.97,1284.07,229
2019.01.24,03:30,1284.07,1284.70,1284.07,1284.28,367
2019.01.24,03:45,1284.28,1284.71,1283.99,1284.39,356
2019.01.24,04:00,1284.41,1284.43,1283.66,1283.69,312
2019.01.24,04:15,1283.69,1283.83,1282.89,1282.99,222
2019.01.24,04:30,1282.99,1283.29,1282.89,1283.09,264
2019.01.24,04:45,1283.09,1283.46,1282.91,1283.30,195
2019.01.24,05:00,1283.30,1283.61,1283.30,1283.45,139
2019.01.24,05:15,1283.41,1283.50,1283.00,1283.20,268
2019.01.24,05:30,1283.20,1283.22,1282.60,1282.71,174
2019.01.24,05:45,1282.71,1282.95,1282.71,1282.81,112
2019.01.24,06:00,1282.81,1283.16,1282.81,1282.91,126
2019.01.24,06:15,1282.91,1282.97,1282.38,1282.41,130
2019.01.24,06:30,1282.41,1282.51,1282.02,1282.08,250
2019.01.24,06:45,1282.13,1282.13,1281.29,1281.59,374
2019.01.24,07:00,1281.59,1281.59,1281.08,1281.51,372
2019.01.24,07:15,1281.51,1281.56,1280.98,1281.22,232
2019.01.24,07:30,1281.25,1281.56,1281.05,1281.53,217
2019.01.24,07:45,1281.52,1282.00,1281.47,1281.64,244
2019.01.24,08:00,1281.64,1281.95,1281.42,1281.95,214
2019.01.24,08:15,1281.92,1282.35,1281.86,1281.96,217
2019.01.24,08:30,1281.96,1281.98,1280.94,1281.06,417
2019.01.24,08:45,1280.97,1281.44,1280.97,1281.27,253
2019.01.24,09:00,1281.17,1281.39,1280.46,1281.37,401
2019.01.24,09:15,1281.37,1281.53,1280.58,1280.66,316
2019.01.24,09:30,1280.66,1280.72,1280.17,1280.29,317
2019.01.24,09:45,1280.29,1280.44,1279.84,1280.10,420
2019.01.24,10:00,1280.10,1280.22,1279.70,1279.76,603
2019.01.24,10:15,1279.60,1280.68,1279.40,1279.93,703
2019.01.24,10:30,1279.93,1280.69,1279.63,1280.05,564
2019.01.24,10:45,1280.05,1280.05,1278.21,1278.88,429
2019.01.24,11:00,1278.88,1279.34,1278.55,1279.28,406
2019.01.24,11:15,1279.26,1279.94,1278.78,1279.07,440
2019.01.24,11:30,1279.07,1279.59,1278.50,1279.49,330
2019.01.24,11:45,1279.49,1279.80,1279.09,1279.71,251
2019.01.24,12:00,1279.71,1280.12,1279.60,1280.11,170
2019.01.24,12:15,1280.11,1280.16,1279.22,1279.42,143
2019.01.24,12:30,1279.42,1280.09,1279.32,1279.99,246
2019.01.24,12:45,1279.99,1280.09,1279.50,1279.70,258
2019.01.24,13:00,1279.70,1280.03,1279.32,1279.32,221
2019.01.24,13:15,1279.32,1279.47,1279.16,1279.34,270
2019.01.24,13:30,1279.32,1279.83,1279.32,1279.67,276
2019.01.24,13:45,1279.68,1279.80,1279.18,1279.68,193
2019.01.24,14:00,1279.67,1279.78,1279.17,1279.20,206
2019.01.24,14:15,1279.20,1279.38,1278.62,1278.87,206
2019.01.24,14:30,1278.80,1279.16,1278.47,1279.04,253
2019.01.24,14:45,1279.04,1279.28,1278.27,1279.08,374
2019.01.24,15:00,1279.08,1279.99,1278.69,1279.59,498
2019.01.24,15:15,1279.59,1279.80,1277.58,1278.40,847
2019.01.24,15:30,1278.37,1279.58,1276.70,1278.51,1942
2019.01.24,15:45,1278.51,1281.59,1278.50,1280.44,1232
2019.01.24,16:00,1280.51,1281.43,1279.64,1281.33,1144
2019.01.24,16:15,1281.31,1282.50,1280.55,1281.89,976
2019.01.24,16:30,1281.89,1283.78,1281.60,1283.32,1037
2019.01.24,16:45,1282.85,1283.57,1282.07,1283.40,750
2019.01.24,17:00,1283.40,1283.85,1282.50,1282.50,634
2019.01.24,17:15,1282.60,1282.60,1281.22,1282.00,695
2019.01.24,17:30,1282.00,1282.72,1281.61,1281.80,410
2019.01.24,17:45,1281.80,1282.60,1281.62,1282.21,563
2019.01.24,18:00,1282.21,1282.73,1281.73,1282.51,585
2019.01.24,18:15,1282.51,1283.09,1282.22,1282.69,562
2019.01.24,18:30,1282.71,1283.01,1282.27,1282.78,539
2019.01.24,18:45,1282.77,1282.80,1281.57,1282.06,718
2019.01.24,19:00,1282.07,1282.43,1280.65,1280.67,511
2019.01.24,19:15,1280.57,1280.73,1280.16,1280.39,478
2019.01.24,19:30,1280.39,1280.71,1279.91,1280.09,538
2019.01.24,19:45,1280.09,1280.58,1279.97,1280.19,501
2019.01.24,20:00,1280.19,1280.99,1279.58,1280.72,573
2019.01.24,20:15,1280.72,1281.32,1280.48,1280.63,557
2019.01.24,20:30,1280.49,1281.02,1280.40,1280.49,323
2019.01.24,20:45,1280.47,1280.47,1279.39,1279.82,342
2019.01.24,21:00,1279.82,1280.12,1279.55,1279.72,284
2019.01.24,21:15,1279.72,1280.02,1279.40,1279.65,271
2019.01.24,21:30,1279.68,1280.05,1279.31,1279.73,286
2019.01.24,21:45,1279.73,1280.19,1279.69,1279.85,358
2019.01.24,22:00,1279.85,1280.21,1279.81,1279.92,289
2019.01.24,22:15,1279.92,1280.16,1279.85,1279.98,301
2019.01.24,22:30,1279.97,1280.60,1279.92,1280.54,287
2019.01.24,22:45,1280.53,1280.89,1280.36,1280.89,254
2019.01.24,23:00,1280.87,1281.09,1280.68,1280.88,170
2019.01.24,23:15,1280.84,1280.89,1280.84,1280.88,130
2019.01.24,23:30,1280.88,1280.88,1280.58,1280.78,139
2019.01.24,23:45,1280.67,1280.91,1280.67,1280.75,46
2019.01.25,01:00,1280.79,1281.09,1280.24,1281.09,162
2019.01.25,01:15,1281.09,1281.28,1280.91,1280.97,188
2019.01.25,01:30,1280.98,1281.59,1280.98,1281.48,184
2019.01.25,01:45,1281.48,1281.76,1281.25,1281.35,159
2019.01.25,02:00,1281.35,1281.35,1280.70,1280.78,250
2019.01.25,02:15,1280.78,1281.28,1280.66,1281.19,379
2019.01.25,02:30,1281.18,1281.28,1280.88,1281.09,190
2019.01.25,02:45,1281.08,1281.13,1280.69,1280.79,260
2019.01.25,03:00,1280.79,1282.24,1280.79,1281.71,386
2019.01.25,03:15,1281.71,1281.73,1280.28,1280.48,411
2019.01.25,03:30,1280.48,1281.31,1280.38,1281.03,428
2019.01.25,03:45,1281.03,1281.03,1279.89,1279.93,434
2019.01.25,04:00,1279.93,1280.40,1279.91,1280.29,382
2019.01.25,04:15,1280.29,1280.95,1280.19,1280.85,300
2019.01.25,04:30,1280.85,1281.93,1280.79,1281.79,274
2019.01.25,04:45,1281.78,1282.14,1281.55,1281.67,227
2019.01.25,05:00,1281.69,1283.05,1281.67,1282.41,588
2019.01.25,05:15,1282.41,1282.70,1282.19,1282.64,380
2019.01.25,05:30,1282.64,1282.81,1282.19,1282.28,239
2019.01.25,05:45,1282.28,1282.28,1281.67,1281.77,217
2019.01.25,06:00,1281.77,1281.97,1281.74,1281.95,116
2019.01.25,06:15,1281.95,1282.27,1281.92,1282.17,119
2019.01.25,06:30,1282.17,1282.27,1281.87,1281.97,139
2019.01.25,06:45,1281.97,1281.99,1281.53,1281.94,133
2019.01.25,07:00,1281.94,1282.15,1281.64,1282.03,196
2019.01.25,07:15,1282.03,1282.33,1281.91,1282.15,173
2019.01.25,07:30,1282.15,1282.79,1282.11,1282.48,220
2019.01.25,07:45,1282.48,1282.88,1282.24,1282.26,209
2019.01.25,08:00,1282.19,1282.51,1281.89,1281.90,232
2019.01.25,08:15,1281.90,1282.74,1281.79,1282.73,189
2019.01.25,08:30,1282.73,1283.62,1282.61,1283.49,396
2019.01.25,08:45,1283.49,1283.75,1283.03,1283.53,257
2019.01.25,09:00,1283.53,1284.38,1283.28,1284.17,448
2019.01.25,09:15,1284.17,1284.58,1283.66,1283.73,363
2019.01.25,09:30,1283.73,1284.35,1283.45,1284.23,369
2019.01.25,09:45,1284.23,1285.04,1284.23,1284.57,345
2019.01.25,10:00,1284.53,1285.10,1284.13,1284.57,441
2019.01.25,10:15,1284.53,1285.04,1284.23,1284.55,453
2019.01.25,10:30,1284.55,1284.97,1284.02,1284.02,377
2019.01.25,10:45,1284.02,1284.06,1283.42,1283.71,188
2019.01.25,11:00,1283.71,1284.10,1283.31,1283.70,307
2019.01.25,11:15,1283.71,1283.82,1283.39,1283.77,298
2019.01.25,11:30,1283.72,1283.77,1282.38,1282.79,341
2019.01.25,11:45,1282.78,1283.32,1282.69,1283.28,329
2019.01.25,12:00,1283.28,1283.37,1282.97,1283.31,318
2019.01.25,12:15,1283.29,1283.34,1282.91,1283.00,321
2019.01.25,12:30,1282.99,1283.13,1282.61,1283.07,368
2019.01.25,12:45,1283.03,1284.07,1282.97,1283.78,345
2019.01.25,13:00,1283.81,1284.37,1283.77,1284.18,262
2019.01.25,13:15,1284.16,1284.76,1283.75,1284.55,349
2019.01.25,13:30,1284.55,1284.74,1284.14,1284.67,233
2019.01.25,13:45,1284.65,1284.74,1284.13,1284.53,218
2019.01.25,14:00,1284.53,1284.84,1284.29,1284.51,241
2019.01.25,14:15,1284.51,1284.95,1284.40,1284.80,343
2019.01.25,14:30,1284.80,1285.11,1284.50,1284.50,298
2019.01.25,14:45,1284.50,1284.60,1284.00,1284.10,237
2019.01.25,15:00,1284.10,1284.31,1283.40,1284.21,372
2019.01.25,15:15,1284.11,1285.15,1283.97,1284.89,458
2019.01.25,15:30,1284.99,1288.97,1284.85,1288.87,1542
2019.01.25,15:45,1288.87,1289.44,1287.99,1288.55,981
2019.01.25,16:00,1288.55,1291.78,1288.55,1291.55,1243
2019.01.25,16:15,1291.59,1292.08,1290.55,1291.16,994
2019.01.25,16:30,1291.16,1294.65,1291.16,1294.48,1357
2019.01.25,16:45,1294.39,1294.97,1293.45,1293.55,1339
2019.01.25,17:00,1293.65,1294.89,1293.58,1294.59,907
2019.01.25,17:15,1294.59,1299.25,1294.59,1296.74,1688
2019.01.25,17:30,1296.74,1297.59,1296.25,1297.36,998
2019.01.25,17:45,1297.39,1298.37,1297.17,1297.45,885
2019.01.25,18:00,1297.45,1299.05,1297.31,1298.56,891
2019.01.25,18:15,1298.56,1300.31,1298.27,1299.84,816
2019.01.25,18:30,1299.85,1299.85,1298.66,1298.87,425
2019.01.25,18:45,1298.86,1299.22,1298.55,1298.96,425
